dataset,query,num_snippets,file_path,span_start,span_end,answer,snippets_json
maud,"Consider the Acquisition Agreement between Parent ""The Progressive Corporation"" and Target ""Protective Insurance Corporation""; What are the Ordinary course of business covenants",2,maud/Protective Insurance Corporation_The Progressive Corporation.txt,45603,45785,(g) References to the “ordinary course of business” shall mean any action taken by the Company that is generally consistent with the usual customs and past practices of the Company. ,"[{""file_path"": ""maud/Protective Insurance Corporation_The Progressive Corporation.txt"", ""span"": [45603, 45785], ""answer"": ""(g) References to the \u201cordinary course of business\u201d shall mean any action taken by the Company that is generally consistent with the usual customs and past practices of the Company. ""}, {""file_path"": ""maud/Protective Insurance Corporation_The Progressive Corporation.txt"", ""span"": [140882, 141569], ""answer"": ""Section 6.01 Conduct of Business by the Company Pending the Merger.  During the period from the date of this Agreement through the earlier of the Closing and the termination of this Agreement, except for any COVID-19 Measures, as expressly permitted or required by this Agreement, as required by applicable Law or Order, as otherwise consented to by Parent in writing (which consent shall not be unreasonably withheld, conditioned or delayed), or as set forth in Section 6.01 of the Company Disclosure Letter, (x) the Company shall and shall cause each of its Subsidiaries to conduct their respective businesses and operations in the ordinary course of business in all material respects ""}]"
maud,"Consider the Acquisition Agreement between Parent ""Chesapeake Energy Corporation"" and Target ""Vine Energy Inc.""; What is the Definition of ""Superior Proposal""",1,maud/Vine_Energy_Inc_Chesapeake_Energy.txt,324914,326753,"“Company Superior Proposal” means a bona fide Company Competing Proposal that is not solicited after the date of this Agreement by any Person or group (other than Parent or any of its Affiliates) to acquire, directly or indirectly, (a) businesses or assets of the Company or any of its Subsidiaries (including capital stock of or ownership interest in any Subsidiary) that account for 50% or more of the fair market value of such assets or that generated 50% or more of the Company’s and its Subsidiaries’ net revenue or earnings before interest, Taxes, depreciation and amortization for the preceding twelve (12) months, respectively, or (b) 50% or more of the total voting power or of any class of equity securities of the Company or those of any of its Subsidiaries, in each case whether by way of merger, amalgamation, share exchange, tender offer, exchange offer, recapitalization, consolidation, sale of assets or otherwise, that in the good faith determination of the Company Board, (i) if consummated, would result in a transaction more favorable to the Company’s stockholders (in their capacity as such) than the First Merger (after taking into account the time likely to be required to consummate such proposal and any adjustments or revisions to the terms of this Agreement offered by Parent in response to such proposal or otherwise) and (ii) is reasonably likely to be consummated on the terms proposed, in each case taking into account any legal, financial, regulatory and stockholder approval requirements, including the sources, availability and terms of any financing, financing market conditions and the existence of a financing contingency, the likelihood of termination, the timing of Closing, the identity of the Person or Persons making the proposal and any other aspects considered relevant by the Company Board. 


","[{""file_path"": ""maud/Vine_Energy_Inc_Chesapeake_Energy.txt"", ""span"": [324914, 326753], ""answer"": ""\u201cCompany Superior Proposal\u201d means a bona fide Company Competing Proposal that is not solicited after the date of this Agreement by any Person or group (other than Parent or any of its Affiliates) to acquire, directly or indirectly, (a) businesses or assets of the Company or any of its Subsidiaries (including capital stock of or ownership interest in any Subsidiary) that account for 50% or more of the fair market value of such assets or that generated 50% or more of the Company\u2019s and its Subsidiaries\u2019 net revenue or earnings before interest, Taxes, depreciation and amortization for the preceding twelve (12) months, respectively, or (b) 50% or more of the total voting power or of any class of equity securities of the Company or those of any of its Subsidiaries, in each case whether by way of merger, amalgamation, share exchange, tender offer, exchange offer, recapitalization, consolidation, sale of assets or otherwise, that in the good faith determination of the Company Board, (i) if consummated, would result in a transaction more favorable to the Company\u2019s stockholders (in their capacity as such) than the First Merger (after taking into account the time likely to be required to consummate such proposal and any adjustments or revisions to the terms of this Agreement offered by Parent in response to such proposal or otherwise) and (ii) is reasonably likely to be consummated on the terms proposed, in each case taking into account any legal, financial, regulatory and stockholder approval requirements, including the sources, availability and terms of any financing, financing market conditions and the existence of a financing contingency, the likelihood of termination, the timing of Closing, the identity of the Person or Persons making the proposal and any other aspects considered relevant by the Company Board. \n\n\n""}]"
maud,"Consider the Acquisition Agreement between Parent ""Gibraltar Acquisition Holdings LLC"" and Target ""W. R. Grace & Co.""; Where is the Specific Performance clause",1,maud/W_R_Grace_Co_40_North_Management_LLC.txt,263917,265947,"SECTION 9.10           Specific Enforcement.   (a)           The Parties acknowledge and agree that irreparable damage for which monetary damages, even if available, would not be an adequate remedy, would occur in the event that any Party does not perform any of the provisions of this Agreement (including failing to take such actions as are required of it hereunder to consummate this Agreement) in accordance with their specific terms or otherwise breach or threaten to breach any such provisions. It is accordingly agreed that, at any time prior to the termination of this Agreement pursuant to Article VIII, subject to the limitations in Section 8.02(d)(i), Section 8.02(d)(ii) and Section 9.10(b), the Parties shall be entitled to an injunction or injunctions, specific performance and other equitable relief to prevent breaches or threatened breaches of this Agreement and to enforce specifically the performance of terms and provisions of this Agreement, including the right of a Party to cause each other Party to consummate the Merger and the other transactions contemplated by this Agreement on the terms and subject to the conditions of this Agreement in any court referred to in Section 9.11 without proof of actual damages (and each Party hereby waives any requirement for the securing or posting of any bond in connection with such remedy), this being in addition to any other remedy to which they are entitled at law or in equity. The Parties further agree not to assert that a remedy of specific enforcement is unenforceable, invalid, contrary to Law or inequitable or not appropriate for any reason, nor to assert that a remedy of monetary damages would provide an adequate remedy for any such breach. The Parties hereto agree that, notwithstanding any other provision of this Agreement to the contrary, but subject to Section 9.10(b), the Company shall be entitled to specific performance (or any other equitable relief) to cause Parent and Merger Sub to consummate the Closing on the terms set forth herein.   ","[{""file_path"": ""maud/W_R_Grace_Co_40_North_Management_LLC.txt"", ""span"": [263917, 265947], ""answer"": ""SECTION 9.10           Specific Enforcement.   (a)           The Parties acknowledge and agree that irreparable damage for which monetary damages, even if available, would not be an adequate remedy, would occur in the event that any Party does not perform any of the provisions of this Agreement (including failing to take such actions as are required of it hereunder to consummate this Agreement) in accordance with their specific terms or otherwise breach or threaten to breach any such provisions. It is accordingly agreed that, at any time prior to the termination of this Agreement pursuant to Article VIII, subject to the limitations in Section 8.02(d)(i), Section 8.02(d)(ii) and Section 9.10(b), the Parties shall be entitled to an injunction or injunctions, specific performance and other equitable relief to prevent breaches or threatened breaches of this Agreement and to enforce specifically the performance of terms and provisions of this Agreement, including the right of a Party to cause each other Party to consummate the Merger and the other transactions contemplated by this Agreement on the terms and subject to the conditions of this Agreement in any court referred to in Section 9.11 without proof of actual damages (and each Party hereby waives any requirement for the securing or posting of any bond in connection with such remedy), this being in addition to any other remedy to which they are entitled at law or in equity. The Parties further agree not to assert that a remedy of specific enforcement is unenforceable, invalid, contrary to Law or inequitable or not appropriate for any reason, nor to assert that a remedy of monetary damages would provide an adequate remedy for any such breach. The Parties hereto agree that, notwithstanding any other provision of this Agreement to the contrary, but subject to Section 9.10(b), the Company shall be entitled to specific performance (or any other equitable relief) to cause Parent and Merger Sub to consummate the Closing on the terms set forth herein.   ""}]"
maud,"Consider the Merger Agreement between ""Alaska Communications Systems Group, Inc."" and ""Project 8 MergerSub, Inc.""; Where is the Closing Conditions: Regulatory Approvals clause",1,"maud/Alaska Communications Systems Group, Inc._Investment Group.txt",249281,250088,"Subject to the terms and conditions of this Agreement, the Company and Parent shall use their reasonable best efforts to take, or cause to be taken, all actions and to do, or cause to be done, and to assist and cooperate with the other parties in doing, all things necessary, proper or advisable under Applicable Law to consummate the transactions contemplated by this Agreement, including (i) using reasonable best efforts to obtain all necessary actions or non-actions, waivers, consents and approvals from Governmental Authorities and the making of all necessary registrations and filings (including filings with Governmental Authorities, if any) and the taking of such steps as may be reasonably necessary to obtain an approval or waiver from, or to avoid a Proceeding by, any Governmental Authorities, ","[{""file_path"": ""maud/Alaska Communications Systems Group, Inc._Investment Group.txt"", ""span"": [249281, 250088], ""answer"": ""Subject to the terms and conditions of this Agreement, the Company and Parent shall use their reasonable best efforts to take, or cause to be taken, all actions and to do, or cause to be done, and to assist and cooperate with the other parties in doing, all things necessary, proper or advisable under Applicable Law to consummate the transactions contemplated by this Agreement, including (i) using reasonable best efforts to obtain all necessary actions or non-actions, waivers, consents and approvals from Governmental Authorities and the making of all necessary registrations and filings (including filings with Governmental Authorities, if any) and the taking of such steps as may be reasonably necessary to obtain an approval or waiver from, or to avoid a Proceeding by, any Governmental Authorities, ""}]"
maud,"Consider the Merger Agreement between ""BancorpSouth Bank"" and ""Cadence Bancorporation""; What are the Ordinary course of business covenants",2,maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt,202344,203028,"5 . 1        Conduct of Businesses Prior to the Effective Time. During the period from the date of this Agreement to the Effective Time or earlier termination of this Agreement, except as expressly contemplated or permitted by this Agreement (including as set forth in the Cadence Disclosure Schedule or the BancorpSouth Disclosure Schedule), required by law (including the Pandemic Measures) or as consented to in writing by the other party (such consent not to be unreasonably withheld, conditioned or delayed), each of BancorpSouth and Cadence shall, and shall cause each of its respective Subsidiaries to, (a) conduct its business in the ordinary course in all material respects, ","[{""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [202344, 203028], ""answer"": ""5 . 1        Conduct of Businesses Prior to the Effective Time. During the period from the date of this Agreement to the Effective Time or earlier termination of this Agreement, except as expressly contemplated or permitted by this Agreement (including as set forth in the Cadence Disclosure Schedule or the BancorpSouth Disclosure Schedule), required by law (including the Pandemic Measures) or as consented to in writing by the other party (such consent not to be unreasonably withheld, conditioned or delayed), each of BancorpSouth and Cadence shall, and shall cause each of its respective Subsidiaries to, (a) conduct its business in the ordinary course in all material respects, ""}, {""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [298189, 298440], ""answer"": ""(vi) the terms \u201cordinary course\u201d and \u201cordinary course of business\u201d with respect to either party, shall take into account the commercially reasonable actions taken by such party and its Subsidiaries in response to a Pandemic and the Pandemic Measures. ""}]"
maud,"Consider the Acquisition Agreement between Parent ""Project Quick Parent, LLC"" and Target ""QAD Inc.""; What are the Ordinary course of business covenants",1,"maud/QAD Inc._Thoma Bravo, L.P..txt",177283,178568,"Section 6.1    Conduct of Business by the Company.    During such period, and except (i) as expressly permitted or required by this Agreement, (ii) as may be required by applicable Law or pursuant to the terms of any Company Benefit Plan as in effect on the date hereof, (iii) for any actions taken reasonably and in good faith in response to COVID-19 or COVID-19 Measures, (iv) as set forth in Section 6.1 of the Company Disclosure Letter or (v) with the prior written consent of Parent (which consent will not be unreasonably withheld, conditioned or delayed):   (a)    the Company shall, and shall cause each Company Subsidiary to (A) use its reasonable best efforts to conduct its business and the business of the Company Subsidiaries in the ordinary course in all material respects, and, to the extent consistent therewith, (B) use commercially reasonable efforts to preserve intact its business organizations, goodwill and assets and maintain its rights, franchises and existing relations with customers, suppliers, officers, employees and business associates (it being agreed that no action or omission by the Company or any Company Subsidiary with respect to a matter specifically addressed by any provision of Section 6.1(b) will be deemed a breach of this Section 6.1(a)).   ","[{""file_path"": ""maud/QAD Inc._Thoma Bravo, L.P..txt"", ""span"": [177283, 178568], ""answer"": ""Section 6.1    Conduct of Business by the Company.    During such period, and except (i) as expressly permitted or required by this Agreement, (ii) as may be required by applicable Law or pursuant to the terms of any Company Benefit Plan as in effect on the date hereof, (iii) for any actions taken reasonably and in good faith in response to COVID-19 or COVID-19 Measures, (iv) as set forth in Section 6.1 of the Company Disclosure Letter or (v) with the prior written consent of Parent (which consent will not be unreasonably withheld, conditioned or delayed):   (a)    the Company shall, and shall cause each Company Subsidiary to (A) use its reasonable best efforts to conduct its business and the business of the Company Subsidiaries in the ordinary course in all material respects, and, to the extent consistent therewith, (B) use commercially reasonable efforts to preserve intact its business organizations, goodwill and assets and maintain its rights, franchises and existing relations with customers, suppliers, officers, employees and business associates (it being agreed that no action or omission by the Company or any Company Subsidiary with respect to a matter specifically addressed by any provision of Section 6.1(b) will be deemed a breach of this Section 6.1(a)).   ""}]"
maud,"Consider the Acquisition Agreement between Parent ""STERIS plc"" and Target ""Cantel Medical Corp.""; What is the Target's Representation & Warranty of No Material Adverse Effect, with regards to some specified date",1,maud/Cantel Medical Corp._STERIS plc.pdf||Cantel Medical Corp._STERIS plc. Amendment No. 1.txt,83818,84101,"Section 3.10      Absence of Certain Changes or Events.   (a)       From July 31, 2020 through the date of this Agreement, there has not occurred any Effect that has had, or would reasonably be expected to have, individually or in the aggregate, a Company Material Adverse Effect.   ","[{""file_path"": ""maud/Cantel Medical Corp._STERIS plc.pdf||Cantel Medical Corp._STERIS plc. Amendment No. 1.txt"", ""span"": [83818, 84101], ""answer"": ""Section 3.10      Absence of Certain Changes or Events.   (a)       From July 31, 2020 through the date of this Agreement, there has not occurred any Effect that has had, or would reasonably be expected to have, individually or in the aggregate, a Company Material Adverse Effect.   ""}]"
maud,"Consider the Merger Agreement between ""Glacier Bancorp, Inc."" and ""Altabancorp""; What is the Definition of ""Material Adverse Effect""",1,"maud/Altabancorp_Glacier Bancorp, Inc..txt",22731,25861,"“Material Adverse Effect” with respect to a Person means an effect that: (a) is materially adverse to the business, financial condition or results of operations of the Person and its Subsidiaries taken as a whole; or (b) materially and adversely affects the ability of the Person to consummate the Merger on or by the Termination Date or to perform its material obligations under this Agreement; provided, however, that a Material Adverse Effect shall not be deemed to include the impact of or be deemed to occur as a result of, either alone or in combination, any effects to the extent attributable to: (i) any changes in Laws or other changes affecting depository institutions generally; (ii) any changes to GAAP or regulatory accounting requirements; (iii) any changes in general economic conditions; (iv) any changes in prevailing interest and deposit rates, or changes in financial, securities or credit markets; (v) any changes in national or international political or social conditions, including any outbreak or escalation of major hostilities or acts of terrorism which involves the United States, declarations of any national or global epidemic, pandemic or disease outbreak (including the Covid-19 virus), or the material worsening of such conditions threatened or existing as of the date of this Agreement; (vi) any modifications or changes to valuation policies and practices in connection with the Transactions or restructuring charges taken in connection with the Transactions, in each case in accordance with GAAP; (vii) (A) any actions taken or not taken or (B) modifications or changes made, or failure to make modifications or changes, by AB or the Bank to AB’s or the Bank’s general business, practices or policies, in each case, at the request of GBCI; (viii) the impact of the public announcement of, pendency of or completion of the Transactions on relationships with customers and employees; (ix) any failure, in and of itself, to meet internal projections or forecasts (except that the facts or circumstances giving rise or contributing to such failure may nonetheless constitute, or be taken into account in determining whether there has been, a Material Adverse Effect); (x) any actions or omissions of a party taken with the prior consent of the other, or which have been waived in writing by the other party, or in contemplation of the Transactions as required or permitted hereunder, or as required under any regulatory approval received in connection with the Transactions; or (xi) any changes in the trading price or trading volume of securities of such Person on the NASDAQ Global Select Market or NASDAQ Capital Market (except that the facts or circumstances giving rise or contributing to such failure may nonetheless constitute, or be taken into account in determining whether there has been, a Material Adverse Effect), as applicable, or any other securities trading market, except, in the case of clauses (i), (ii), (iii), (iv), and (v), to the extent such event does not have a materially more adverse effect on such party than experienced by similarly situated depository institutions. 


","[{""file_path"": ""maud/Altabancorp_Glacier Bancorp, Inc..txt"", ""span"": [22731, 25861], ""answer"": ""\u201cMaterial Adverse Effect\u201d with respect to a Person means an effect that: (a) is materially adverse to the business, financial condition or results of operations of the Person and its Subsidiaries taken as a whole; or (b) materially and adversely affects the ability of the Person to consummate the Merger on or by the Termination Date or to perform its material obligations under this Agreement; provided, however, that a Material Adverse Effect shall not be deemed to include the impact of or be deemed to occur as a result of, either alone or in combination, any effects to the extent attributable to: (i) any changes in Laws or other changes affecting depository institutions generally; (ii) any changes to GAAP or regulatory accounting requirements; (iii) any changes in general economic conditions; (iv) any changes in prevailing interest and deposit rates, or changes in financial, securities or credit markets; (v) any changes in national or international political or social conditions, including any outbreak or escalation of major hostilities or acts of terrorism which involves the United States, declarations of any national or global epidemic, pandemic or disease outbreak (including the Covid-19 virus), or the material worsening of such conditions threatened or existing as of the date of this Agreement; (vi) any modifications or changes to valuation policies and practices in connection with the Transactions or restructuring charges taken in connection with the Transactions, in each case in accordance with GAAP; (vii) (A) any actions taken or not taken or (B) modifications or changes made, or failure to make modifications or changes, by AB or the Bank to AB\u2019s or the Bank\u2019s general business, practices or policies, in each case, at the request of GBCI; (viii) the impact of the public announcement of, pendency of or completion of the Transactions on relationships with customers and employees; (ix) any failure, in and of itself, to meet internal projections or forecasts (except that the facts or circumstances giving rise or contributing to such failure may nonetheless constitute, or be taken into account in determining whether there has been, a Material Adverse Effect); (x) any actions or omissions of a party taken with the prior consent of the other, or which have been waived in writing by the other party, or in contemplation of the Transactions as required or permitted hereunder, or as required under any regulatory approval received in connection with the Transactions; or (xi) any changes in the trading price or trading volume of securities of such Person on the NASDAQ Global Select Market or NASDAQ Capital Market (except that the facts or circumstances giving rise or contributing to such failure may nonetheless constitute, or be taken into account in determining whether there has been, a Material Adverse Effect), as applicable, or any other securities trading market, except, in the case of clauses (i), (ii), (iii), (iv), and (v), to the extent such event does not have a materially more adverse effect on such party than experienced by similarly situated depository institutions. \n\n\n""}]"
maud,"Consider the Acquisition Agreement between Parent ""Graham Holdings Company"" and Target ""Leaf Group Ltd.""; What is the Target's Representation & Warranty of No Material Adverse Effect, with regards to some specified date",1,maud/Leaf Group Ltd._Graham Holdings Company.txt,95366,95833,"Section 3.5.           Absence of Certain Changes.   (a)           Since the date of the Most Recent Balance Sheet through the date hereof, (i) the Acquired Companies have conducted their businesses in all material respects in the ordinary course of consistent with past practice and (ii) there has not been any Effect that has had or would reasonably be expected to have, individually or in the aggregate with all other Effects, a Company Material Adverse Effect.   ","[{""file_path"": ""maud/Leaf Group Ltd._Graham Holdings Company.txt"", ""span"": [95366, 95833], ""answer"": ""Section 3.5.\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202fAbsence of Certain Changes.   (a)\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202fSince the date of the Most Recent Balance Sheet through the date hereof, (i) the Acquired Companies have conducted their businesses in all material respects in the ordinary course of consistent with past practice and (ii) there has not been any Effect that has had or would reasonably be expected to have, individually or in the aggregate with all other Effects, a Company Material Adverse Effect.   ""}]"
maud,"Consider the Merger Agreement between ""Bonanza Creek Energy, Inc."" and ""HighPoint Resources Corporation""; What is the Definition of ""Interveining Event""",1,"maud/HighPoint Resources Corporation_Bonanza Creek Energy, Inc..pdf||HighPoint Resources Corporation_Bonanza Creek Energy, Inc. Amendment No. 1.txt",417272,418003,"“Company Intervening Event” means a development, event, effect, state of facts, condition, occurrence or change in circumstance that is material to the Company that occurs or arises after the date of this Agreement that was not known to or reasonably foreseeable by the Company Board as of the date of this Agreement (or if known, the magnitude or material consequences of which were not known by the Company Board as of the date of this Agreement); provided, however, that in no event shall the receipt, existence or terms of a Company Competing Proposal or any matter relating thereto or of consequence thereof constitute a Company Intervening Event. A Company Intervening Event may include an Involuntary Insolvency Event. 




","[{""file_path"": ""maud/HighPoint Resources Corporation_Bonanza Creek Energy, Inc..pdf||HighPoint Resources Corporation_Bonanza Creek Energy, Inc. Amendment No. 1.txt"", ""span"": [417272, 418003], ""answer"": ""\u201cCompany Intervening Event\u201d means a development, event, effect, state of facts, condition, occurrence or change in circumstance that is material to the Company that occurs or arises after the date of this Agreement that was not known to or reasonably foreseeable by the Company Board as of the date of this Agreement (or if known, the magnitude or material consequences of which were not known by the Company Board as of the date of this Agreement); provided, however, that in no event shall the receipt, existence or terms of a Company Competing Proposal or any matter relating thereto or of consequence thereof constitute a Company Intervening Event. A Company Intervening Event may include an Involuntary Insolvency Event. \n\n\n\n\n""}]"
maud,"Consider the Acquisition Agreement between Parent ""Banc of California, Inc."" and Target ""Pacific Mercantile Bancorp""; Is there a Tail provision for acquisition proposals",3,"maud/Pacific Mercantile Bancorp_Banc of California, Inc..txt",230411,230455,7.02 Effect of Termination and Abandonment. ,"[{""file_path"": ""maud/Pacific Mercantile Bancorp_Banc of California, Inc..txt"", ""span"": [230411, 230455], ""answer"": ""7.02 Effect of Termination and Abandonment. ""}, {""file_path"": ""maud/Pacific Mercantile Bancorp_Banc of California, Inc..txt"", ""span"": [231014, 231238], ""answer"": ""(b) (i) The Company shall pay a termination fee of $8,500,000 (the \u201cTermination Fee\u201d) to Parent payable by wire transfer of immediately available funds to an account specified by Parent in the event of any of the following: ""}, {""file_path"": ""maud/Pacific Mercantile Bancorp_Banc of California, Inc..txt"", ""span"": [231787, 231958], ""answer"": ""(3) within twelve (12) months of the termination of this Agreement, the Company enters into a definitive agreement with respect to or consummates an Acquisition Proposal; ""}]"
maud,"Consider the Merger Agreement between ""BancorpSouth Bank"" and ""Cadence Bancorporation""; What happens during a Breach of No-Shop clause",6,maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt,256281,256363,6.14       Acquisition Proposals.   (a)         Each party agrees that it will not,"[{""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [256281, 256363], ""answer"": ""6.14       Acquisition Proposals.   (a)         Each party agrees that it will not""}, {""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [256610, 256746], ""answer"": ""(i) initiate, solicit, knowingly encourage or knowingly facilitate any inquiries or proposals with respect to any Acquisition Proposal, ""}, {""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [280397, 280594], ""answer"": ""8 . 1     Termination. This Agreement may be terminated at any time prior to the Effective Time, whether before or after receipt of the Requisite Cadence Vote or the Requisite BancorpSouth Vote:   ""}, {""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [283420, 283449], ""answer"": ""(f)      by BancorpSouth, if ""}, {""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [283542, 283716], ""answer"": ""(ii) Cadence or the Board of Directors of Cadence shall have breached its obligations under Section 6.4 or 6.14 in any material respect.   8.2       Effect of Termination.   ""}, {""file_path"": ""maud/Cadence Bancorporation_BancorpSouth Bank.pdf||Cadence_Bancorporation_BancorpSouth_Bank_Amendment No.1.txt"", ""span"": [286805, 287061], ""answer"": ""(ii)        I n the event that this Agreement is terminated by BancorpSouth pursuant to Section 8.1(f), then Cadence shall pay BancorpSouth, by wire transfer of same-day funds, the Termination Fee within two (2) business days of the date of termination.   ""}]"
maud,"Consider the Acquisition Agreement between Parent ""Graham Holdings Company"" and Target ""Leaf Group Ltd.""; Where is the No-Shop Clause",2,maud/Leaf Group Ltd._Graham Holdings Company.txt,191735,192587,"Section 5.2. No Solicitation.   (a)The Company will not, and shall cause each of its Subsidiaries not to, and will not authorize the Representatives of any Acquired Company to, in each case, directly or indirectly:   (i)    solicit, initiate, propose, knowingly encourage or knowingly take any action designed to facilitate the submission or announcement of any Acquisition Proposal or Acquisition Inquiry (including by approving any transaction, or approving any Person becoming an “interested stockholder,” for purposes of Section 203 of the DGCL);   (ii)furnish any information regarding the Acquired Companies or afford access to the business, properties, assets, books or records of any Acquired Company to any Third Party in connection with, for the purpose of encouraging, or in response to, an Acquisition Proposal or Acquisition Inquiry;   


","[{""file_path"": ""maud/Leaf Group Ltd._Graham Holdings Company.txt"", ""span"": [191735, 192587], ""answer"": ""Section 5.2. No Solicitation.   (a)The Company will not, and shall cause each of its Subsidiaries not to, and will not authorize the Representatives of any Acquired Company to, in each case, directly or indirectly:   (i)\u202f\u202f\u202f\u202fsolicit, initiate, propose, knowingly encourage or knowingly take any action designed to facilitate the submission or announcement of any Acquisition Proposal or Acquisition Inquiry (including by approving any transaction, or approving any Person becoming an \u201cinterested stockholder,\u201d for purposes of Section 203 of the DGCL);   (ii)furnish any information regarding the Acquired Companies or afford access to the business, properties, assets, books or records of any Acquired Company to any Third Party in connection with, for the purpose of encouraging, or in response to, an Acquisition Proposal or Acquisition Inquiry;   \n\n\n""}, {""file_path"": ""maud/Leaf Group Ltd._Graham Holdings Company.txt"", ""span"": [192595, 193642], ""answer"": ""(iii)\u202f\u202f\u202fengage in, continue or otherwise participate in any discussions or negotiations with any Person with respect to, or otherwise cooperate with, any Acquisition Proposal or Acquisition Inquiry; or   (iv)amend or grant any waiver or release under any standstill or similar agreement with respect to any class of Company Securities or Company Subsidiary Securities; provided, however, that if, and only if, the Company Board determines in good faith, after consultation with its outside legal counsel, that the failure to amend or grant any waiver or release under any such standstill or similar agreement would be inconsistent with the directors\u2019 fiduciary duties under the DGCL, the Company may then amend or grant a waiver or release under such standstill or similar agreement, to the extent necessary to permit a Third Party to make, on a confidential basis to the Company Board, an Acquisition Proposal, conditioned upon such Third Party agreeing to disclosure of such Acquisition Proposal to Parent as contemplated by this Section 5.2;   ""}]"
maud,"Consider the Acquisition Agreement between Parent ""American Tower Corporation"" and Target ""CoreSite Realty Corporation""; Where is the Closing Conditions: Regulatory Approvals clause",1,maud/CoreSite_Realty_Corporation_American_Tower_Corporation.txt,197234,198426,"Section 6.2               Consents and Approvals.   (a)             Subject to the terms and conditions set forth in this Agreement, each of the Parties shall use reasonable best efforts to promptly take, or cause to be taken, all actions, and to promptly do, or cause to be done, and to assist and cooperate with the other parties in doing, all things necessary, proper or advisable under applicable Laws to consummate and make effective the Mergers and the other transactions contemplated by this Agreement as promptly as practicable after the date of this Agreement and in any event prior to the End Date, including (i) the obtaining of all necessary actions or nonactions, authorizations, permits, waivers, consents, clearances, approvals and expirations or terminations of waiting periods (collectively, “Consents”), including the Company Approvals and the Parent Approvals, from Governmental Entities and the making of all necessary registrations and filings and the taking of all steps as may be necessary to obtain an approval, clearance or waiver from, or to avoid an action or proceeding by, any Governmental Entity, (ii) the obtaining of all necessary Consents from third parties, ","[{""file_path"": ""maud/CoreSite_Realty_Corporation_American_Tower_Corporation.txt"", ""span"": [197234, 198426], ""answer"": ""Section 6.2\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202fConsents and Approvals.   (a)\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202f\u202fSubject to the terms and conditions set forth in this Agreement, each of the Parties shall use reasonable best efforts to promptly take, or cause to be taken, all actions, and to promptly do, or cause to be done, and to assist and cooperate with the other parties in doing, all things necessary, proper or advisable under applicable Laws to consummate and make effective the Mergers and the other transactions contemplated by this Agreement as promptly as practicable after the date of this Agreement and in any event prior to the End Date, including (i) the obtaining of all necessary actions or nonactions, authorizations, permits, waivers, consents, clearances, approvals and expirations or terminations of waiting periods (collectively, \u201cConsents\u201d), including the Company Approvals and the Parent Approvals, from Governmental Entities and the making of all necessary registrations and filings and the taking of all steps as may be necessary to obtain an approval, clearance or waiver from, or to avoid an action or proceeding by, any Governmental Entity, (ii) the obtaining of all necessary Consents from third parties, ""}]"
